Valentina;0.000483515
Gabriela;0.000480743
Eugenia;0.000469897
María Gloria;0.000468335
Ainara;0.000468093
Soraya;0.000467959
Ruth;0.000467527
María Milagros;0.000464998
Berta;0.000462684
María Consuelo;0.000461337
María Montserrat;0.000460396
Alexandra;0.000459427
María Yolanda;0.000454447
Aroa;0.000450734
Eulalia;0.000444866
Herminia;0.000441286
Enriqueta;0.00043262
Aida;0.000422232
Helena;0.000418974
Elisabeth;0.000403768
Gregoria;0.000392733
Nadia;0.000389719
Florentina;0.000389665
Erika;0.000388534
Piedad;0.00038291
María Reyes;0.000381563
María Remedios;0.000377204
Aurelia;0.000376665
Valeria;0.000370583
Macarena;0.000367326
Estela;0.000366115
Naiara;0.000363262
María Aránzazu;0.000359063
Noa;0.000355807
Cándida;0.00035578
Candela;0.000355726
María Trinidad;0.000353358
Tatiana;0.000346467
Aránzazu;0.000344287
Paola;0.000343292
Mirian;0.000343238
María Esperanza;0.00034313
Amaia;0.000337128
Yaiza;0.000332015
Saray;0.000324936
Itziar;0.000322352
Maite;0.000320038
Joana;0.000318934
Sagrario;0.000315812
Elsa;0.000315597
Amanda;0.000313901
Mar;0.000311667
Mercé;0.000311049
Caridad;0.000309595
Rita;0.000304615
África;0.000303513
Tomasa;0.000302516
Ana Rosa;0.00030101
Nora;0.000299744
Teodora;0.000298587
María Carme;0.000292773
Aina;0.000291374
Felicidad;0.000291374
Antonia María;0.000290378
Benita;0.000288118
María Sol;0.000287606
Águeda;0.000286448
Meritxell;0.00028513
Adelina;0.000283784
María Manuela;0.000283219
Filomena;0.000282143
Desiree;0.000279801
Consolación;0.000278239
María Julia;0.000278186
María Inés;0.000275037
Elizabeth;0.000274149
Carme;0.000272803
Roser;0.000272346
Hortensia;0.000271565
María Fernanda;0.000270811
Candelaria;0.000267824
María Gracia;0.000264675
Neus;0.000263679
Eloísa;0.00026298
María Ascensión;0.00026158
Adelaida;0.000261472
Esmeralda;0.000260638
Lydia;0.000260395
Marcelina;0.000259912
María Candelaria;0.000258
María Dolors;0.000255389
Iris;0.000255363
Khadija;0.000254771
Alba María;0.000252617
Violeta;0.00024928
Ana Cristina;0.0002485
Ane;0.000248338
María Purificación;0.000248149
Flora;0.00024527
Iría;0.000244624
Jimena;0.000243978
Amaya;0.000243413
Visitación;0.000242094
Leyre;0.000241744
Lola;0.000233427
Micaela;0.000233428
Fernanda;0.0002334
María Sagrario;0.000232513
Azucena;0.00023114
María Aurora;0.000227237
María Pino;0.000225945
Monserrat;0.000225919
Anna María;0.000223657
Paulina;0.000223066
Regina;0.000222985
Ángela María;0.000222365
Avelina;0.000220267
Jenifer;0.000217306
Elena María;0.000216552
Gisela;0.000216418
Estibaliz;0.000215906
Anabel;0.000215287
María Blanca;0.000215153
Fuensanta;0.000213726
Florencia;0.000211923
Virtudes;0.000209313
Dolors;0.000208155
María Socorro;0.000207966
María Auxiliadora;0.000206056
Salvadora;0.000205733
Delfina;0.00020506
Luisa María;0.000203902
Sebastiana;0.000202261
Rosa Ana;0.000201992
Felipa;0.000201587
Elia;0.000200889
Delia;0.000200511
María Valle;0.000199516
Jesusa;0.000199138
Irina;0.000198305
Genoveva;0.00019782
Yásmina;0.000196931
Justa;0.000196636
María Paloma;0.000195882
María Guadalupe;0.000195452
Marta María;0.000195344
Patrocinio;0.000194724
Nazaret;0.000193487
María Lucia;0.000193164
Aicha;0.00019206
Edurne;0.000190365
María Estrella;0.000190257
Olivia;0.000190095
Arantxa;0.000188696
Angélica;0.000187566
María Gema;0.00018665
Alfonsa;0.000186597
Angelina;0.000185843
Naima;0.000185574
Laura María;0.000185009
Marisol;0.000185009
Isidora;0.000184174
Aurea;0.000183959
Zaira;0.000183852
Lorenza;0.000183367
Palmira;0.000183313
María Elisa;0.00018299
Mihaela;0.000182506
Liliana;0.000182425
Irati;0.000182263
María Desamparados;0.000181994
Sabina;0.000181941
María Angels;0.000181537
Nayara;0.000180971
Inmaculada Concepción;0.000179868
Obdulia;0.000178953
Ainoa;0.000178819
Luz María;0.000178576
Inés María;0.000177177
María Vicenta;0.000176208
María Sonia;0.000176154
Fabiola;0.000176046
Idoia;0.000175777
María Olga;0.000174808
Ingrid;0.000174459
María Cinta;0.000174108
Salma;0.000173301
María Natividad;0.000173193
Jana;0.000172817
Dionisia;0.000171363
Jacinta;0.000170233
María Ángela;0.000170179
Desamparados;0.000170152
Brígida;0.000166599
Mariona;0.000165927
Modesta;0.000165684
Rosana;0.000165254
Rufina;0.000164527
Gracia;0.000164123
Jesica;0.000163747
Izaskun;0.000163073
Samira;0.000162293
Carmen Rosa;0.000161567
Reyes;0.000161162
Coral;0.000161055
Evangelina;0.000159414
María Fátima;0.000158713
María Juana;0.000158498
María Beatriz;0.000158068
Clotilde;0.000157691
Luna;0.000157583
Angustias;0.000157502
Iratxe;0.000157368
Mireya;0.000157045
Otilia;0.00015691
Malika;0.000156614
Bienvenida;0.000156426
Maider;0.000155564
María Araceli;0.000155377
Emiliana;0.000155268
María Angustias;0.00015473
Socorro;0.000154677
Úrsula;0.000154111
Balbina;0.000153976
Georgina;0.000151904
Gertrudis;0.000150882
Dominga;0.000150585
María Piedad;0.000150532
Mariam;0.000150155
Abril;0.000149858
Débora;0.000149401
Yanira;0.000148083
Alexia;0.000147517
Teresa Jesús;0.000146225
Fatiha;0.000145418
Anastasia;0.000145041
Nagore;0.000144557
Josefa María;0.000142457
Sonia María;0.000141865
Davinia;0.000140089
María Alejandra;0.000139927
Feliciana;0.000139524
Aya;0.000138124
Eusebia;0.000137989
Amina;0.000137156
Ignacia;0.000137047
Olga María;0.000136913
Rachida;0.000136617
Azahara;0.000135836
Marcela;0.000135756
Encarna;0.000135729
María Nuria;0.000135674
Victorina;0.000135191
Felicitas;0.000134464
Engracia;0.000132795
María Azucena;0.000132391
Maialen;0.000132284
Inocencia;0.000130749
Iluminada;0.000130454
Karima;0.000130345
Presentación;0.000130266
María Consolación;0.000130157
Sarai;0.000128893
Nicolasa;0.000128569
Cristina María;0.000127628
María Raquel;0.000126739
